MeterNo,IsSuccessful,CompletedOn
CRYT3066479,True,2025-28-04 15:28:15,
CRYT3345655,True,2025-28-04 15:28:16,
CRYT3025065,True,2025-28-04 15:28:15,
CRYT3017484,True,2025-28-04 15:28:15,
CRYT3038466,True,2025-28-04 15:28:15,
CRYT3067022,True,2025-28-04 15:28:16,
CRYT3028009,True,2025-28-04 15:28:16,
CRYT3065145,True,2025-28-04 15:28:16,
CRYT3065858,True,2025-28-04 15:28:16,
CRYT3071514,True,2025-28-04 15:28:16,
CRYT3028775,True,2025-28-04 15:28:16,
CRYT3154127,True,2025-28-04 15:28:17,
CRYT3151308,False,2025-29-04 15:29:15,Id_1657 CRYT3151308 Could not open tcp connection
CRYT3159250,True,2025-28-04 15:28:17,
CRYT3152815,True,2025-28-04 15:28:17,
CRYT3154564,True,2025-28-04 15:28:18,
CRYT3037944,True,2025-28-04 15:28:18,
CRYT3042781,True,2025-28-04 15:28:17,
CRYT3159216,True,2025-28-04 15:28:18,
CRYT3160924,False,2025-29-04 15:29:16,Id_1664 CRYT3160924 Could not open tcp connection
CRYT3159191,True,2025-28-04 15:28:17,
CRYT3150013,True,2025-28-04 15:28:17,
CRYT3030069,True,2025-28-04 15:28:18,
CRYT3070833,True,2025-28-04 15:28:18,
CRYT3041089,True,2025-28-04 15:28:19,
CRYT3069955,True,2025-28-04 15:28:26,
CRYT3030460,True,2025-28-04 15:28:18,
CRYT3040096,True,2025-28-04 15:28:19,
CRYT3068342,True,2025-28-04 15:28:18,
CRYT3156363,True,2025-28-04 15:28:19,
CRYT3151496,True,2025-28-04 15:28:26,
CRYT3015196,True,2025-28-04 15:28:26,
CRYT3043272,True,2025-28-04 15:28:19,
CRYT3038792,True,2025-28-04 15:28:19,
CRYT3040869,True,2025-28-04 15:28:19,
CRYT3154051,True,2025-28-04 15:28:19,
CRYT3162377,True,2025-28-04 15:28:19,
CRYT3161756,False,2025-29-04 15:29:18,Id_1682 CRYT3161756 Could not open tcp connection
CRYT3161683,True,2025-28-04 15:28:20,
CRYT3039097,True,2025-28-04 15:28:20,
CRYT3016910,False,2025-29-04 15:29:18,Id_1685 CRYT3016910 Could not open tcp connection
CRYT3070282,True,2025-28-04 15:28:20,
CRYT3019233,True,2025-28-04 15:28:20,
CRYT3038161,True,2025-28-04 15:28:19,
CRYT3160106,False,2025-29-04 15:29:18,Id_1689 CRYT3160106 Could not open tcp connection
CRYT3025388,False,2025-29-04 15:29:18,Id_1690 CRYT3025388 Could not open tcp connection
CRYT3068441,True,2025-28-04 15:28:20,
CRYT3071561,True,2025-28-04 15:28:21,
CRYT3065954,True,2025-28-04 15:28:21,
CRYT3073224,True,2025-28-04 15:28:28,
CRYT3033627,True,2025-28-04 15:28:24,
CRYT3161861,True,2025-28-04 15:28:21,
CRYT3160231,True,2025-28-04 15:28:22,
CRYT3074268,True,2025-28-04 15:28:28,
CRYT3151083,True,2025-28-04 15:28:22,
CRYT3367202,True,2025-28-04 15:28:22,
CRYT3157245,True,2025-28-04 15:28:22,
CRYT3154025,True,2025-28-04 15:28:22,
CRYT3150778,True,2025-28-04 15:28:30,
CRYT3028164,True,2025-28-04 15:28:23,
CRYT3028337,True,2025-28-04 15:28:30,
CRYT3030926,True,2025-28-04 15:28:23,
CRYT3155131,True,2025-28-04 15:28:23,
CRYT3154151,True,2025-28-04 15:28:24,
CRYT3161222,True,2025-28-04 15:28:24,
CRYT3015481,True,2025-28-04 15:28:24,
CRYT3068219,True,2025-28-04 15:28:25,
CRYT3069594,True,2025-28-04 15:28:24,
CRYT3027329,True,2025-28-04 15:28:25,
CRYT3037544,True,2025-28-04 15:28:25,
CRYT3041037,True,2025-28-04 15:28:25,
CRYT3159633,True,2025-28-04 15:28:26,
CRYT3163632,True,2025-28-04 15:28:26,
CRYT3152660,True,2025-28-04 15:28:25,
CRYT3159967,True,2025-28-04 15:28:25,
CRYT3157775,True,2025-28-04 15:28:25,
CRYT3158088,True,2025-28-04 15:28:32,
CRYT3153023,False,2025-29-04 15:29:24,Id_1722 CRYT3153023 Could not open tcp connection
CRYT3032008,True,2025-28-04 15:28:25,
CRYT3067534,True,2025-28-04 15:28:26,
CRYT3069093,False,2025-29-04 15:29:24,Id_1725 CRYT3069093 Could not open tcp connection
CRYT3069463,False,2025-29-04 15:29:24,Id_1726 CRYT3069463 Could not open tcp connection
CRYT3039947,True,2025-28-04 15:28:26,
CRYT3069045,False,2025-29-04 15:29:25,Id_1728 CRYT3069045 Could not open tcp connection
CRYT3072956,True,2025-28-04 15:28:27,
CRYT3032665,True,2025-28-04 15:28:27,
CRYT3395674,False,2025-29-04 15:29:25,Id_1731 CRYT3395674 Could not open tcp connection
CRYT3044411,True,2025-28-04 15:28:26,
CRYT3044800,True,2025-28-04 15:28:27,
CRYT3164556,True,2025-28-04 15:28:27,
CRYT3163957,True,2025-28-04 15:28:28,
CRYT3153373,True,2025-28-04 15:28:27,
CRYT3158513,True,2025-28-04 15:28:27,
CRYT3158860,True,2025-28-04 15:28:27,
CRYT3155094,True,2025-28-04 15:28:28,
CRYT3019618,True,2025-28-04 15:28:28,
CRYT3034510,True,2025-28-04 15:28:35,
CRYT3035328,True,2025-28-04 15:28:27,
CRYT3015773,True,2025-28-04 15:28:28,
CRYT3031635,True,2025-28-04 15:28:29,
CRYT3071759,True,2025-28-04 15:28:28,
CRYT3067803,True,2025-28-04 15:28:29,
CRYT3036686,True,2025-28-04 15:28:29,
CRYT3019609,True,2025-28-04 15:28:28,
CRYT3042809,True,2025-28-04 15:28:36,
CRYT3033932,True,2025-28-04 15:28:29,
CRYT3066972,True,2025-28-04 15:28:28,
CRYT3034934,True,2025-28-04 15:28:29,
CRYT3066457,True,2025-28-04 15:28:29,
CRYT3069536,True,2025-28-04 15:28:29,
CRYT3033818,True,2025-28-04 15:28:29,
CRYT3065216,True,2025-28-04 15:28:36,
CRYT3069382,False,2025-29-04 15:29:28,Id_1757 CRYT3069382 Could not open tcp connection
CRYT3071419,True,2025-28-04 15:28:29,
CRYT3071169,True,2025-28-04 15:28:29,
CRYT3066012,False,2025-29-04 15:29:28,Id_1760 CRYT3066012 Could not open tcp connection
CRYT3157071,True,2025-28-04 15:28:30,
CRYT3044113,True,2025-28-04 15:28:30,
CRYT3039374,True,2025-28-04 15:28:30,
CRYT3035882,True,2025-28-04 15:28:30,
CRYT3016362,False,2025-29-04 15:29:29,Id_1765 CRYT3016362 Could not open tcp connection
CRYT3019238,True,2025-28-04 15:28:30,
CRYT3042190,True,2025-28-04 15:28:31,
CRYT3017996,False,2025-29-04 15:29:29,Id_1768 CRYT3017996 Could not open tcp connection
CRYT3038383,True,2025-28-04 15:28:31,
CRYT3068618,True,2025-28-04 15:28:31,
CRYT3073519,True,2025-28-04 15:28:32,
CRYT3068947,True,2025-28-04 15:28:31,
CRYT3065579,True,2025-28-04 15:28:31,
CRYT3044097,True,2025-28-04 15:28:32,
CRYT3074397,True,2025-28-04 15:28:32,
CRYT3151814,False,2025-29-04 15:29:30,Id_1776 CRYT3151814 Could not open tcp connection
CRYT3157970,True,2025-28-04 15:28:32,
CRYT3029389,True,2025-28-04 15:28:32,
CRYT3033119,True,2025-28-04 15:28:39,
CRYT3156795,True,2025-28-04 15:28:32,
CRYT3042458,True,2025-28-04 15:28:32,
CRYT3030284,False,2025-29-04 15:29:31,Id_1782 CRYT3030284 Could not open tcp connection
CRYT3034712,True,2025-28-04 15:28:32,
CRYT3150247,True,2025-28-04 15:28:32,
CRYT3070847,True,2025-28-04 15:28:33,
CRYT3071653,True,2025-28-04 15:28:33,
CRYT3040848,True,2025-28-04 15:28:33,
CRYT3039571,True,2025-28-04 15:28:33,
CRYT3029719,True,2025-28-04 15:28:40,
CRYT3033774,True,2025-28-04 15:28:34,
CRYT3043917,True,2025-28-04 15:28:32,
CRYT3043244,True,2025-28-04 15:28:33,
CRYT3161691,True,2025-28-04 15:28:33,
CRYT3154340,False,2025-29-04 15:29:32,Id_1794 CRYT3154340 Could not open tcp connection
CRYT3157604,True,2025-28-04 15:28:33,
CRYT3015362,True,2025-28-04 15:28:41,
CRYT3031379,True,2025-28-04 15:28:34,
CRYT3070974,False,2025-29-04 15:29:32,Id_1798 CRYT3070974 Could not open tcp connection
CRYT3155041,True,2025-28-04 15:28:41,
CRYT3150655,True,2025-28-04 15:28:34,
CRYT3028167,True,2025-28-04 15:28:41,
CRYT3029254,True,2025-28-04 15:28:41,
CRYT3028433,True,2025-28-04 15:28:35,
CRYT3041118,True,2025-28-04 15:28:35,
CRYT3150120,True,2025-28-04 15:28:36,
CRYT3015051,True,2025-28-04 15:28:36,
CRYT3041518,True,2025-28-04 15:28:36,
CRYT3034729,True,2025-28-04 15:28:37,
CRYT3159207,True,2025-28-04 15:28:36,
CRYT3159501,False,2025-29-04 15:29:35,Id_1810 CRYT3159501 Could not open tcp connection
CRYT3038950,True,2025-28-04 15:28:37,
CRYT3030183,True,2025-28-04 15:28:37,
CRYT3032128,True,2025-28-04 15:28:44,
CRYT3067307,True,2025-28-04 15:28:45,
CRYT3027731,True,2025-28-04 15:28:37,
CRYT3152172,True,2025-28-04 15:28:37,
CRYT3155603,False,2025-29-04 15:29:36,Id_1817 CRYT3155603 Could not open tcp connection
CRYT3163102,False,2025-29-04 15:29:36,Id_1818 CRYT3163102 Could not open tcp connection
CRYT3044393,True,2025-28-04 15:28:39,
CRYT3157497,True,2025-28-04 15:28:39,
CRYT3323784,True,2025-28-04 15:28:39,
CRYT3363428,True,2025-28-04 15:28:39,
CRYT3156738,True,2025-28-04 15:28:39,
CRYT3155950,False,2025-29-04 15:29:38,Id_1824 CRYT3155950 Could not open tcp connection
CRYT3035967,True,2025-28-04 15:28:40,
CRYT3019477,True,2025-28-04 15:28:40,
CRYT3381320,True,2025-28-04 15:28:40,
CRYT3042993,True,2025-28-04 15:28:40,
CRYT3037535,True,2025-28-04 15:28:41,
CRYT3159420,True,2025-28-04 15:28:41,
CRYT3320353,True,2025-28-04 15:28:41,
CRYT3160238,False,2025-29-04 15:29:39,Id_1832 CRYT3160238 Could not open tcp connection
CRYT3018547,True,2025-28-04 15:28:40,
CRYT3029247,True,2025-28-04 15:28:40,
CRYT3036358,True,2025-28-04 15:28:41,
CRYT3028481,True,2025-28-04 15:28:42,
CRYT3043198,True,2025-28-04 15:28:42,
CRYT3029904,False,2025-29-04 15:29:40,Id_1838 CRYT3029904 Could not open tcp connection
CRYT3395375,False,2025-29-04 15:29:40,Id_1839 CRYT3395375 Could not open tcp connection
CRYT3033001,False,2025-29-04 15:29:40,Id_1840 CRYT3033001 Could not open tcp connection
CRYT3042942,False,2025-29-04 15:29:40,Id_1841 CRYT3042942 Could not open tcp connection
CRYT3154719,True,2025-28-04 15:28:42,
CRYT3153616,True,2025-28-04 15:28:43,
CRYT3029734,True,2025-28-04 15:28:42,
CRYT3016900,True,2025-28-04 15:28:43,
CRYT3065704,True,2025-28-04 15:28:42,
CRYT3016970,True,2025-28-04 15:28:49,
CRYT3033852,True,2025-28-04 15:28:42,
CRYT3038505,True,2025-28-04 15:28:43,
CRYT3037558,True,2025-28-04 15:28:43,
CRYT3016813,True,2025-28-04 15:28:43,
CRYT3160939,True,2025-28-04 15:28:44,
CRYT3152343,True,2025-28-04 15:28:44,
CRYT3157510,True,2025-28-04 15:28:43,
CRYT3152050,True,2025-28-04 15:28:43,
CRYT3153630,False,2025-29-04 15:29:42,Id_1856 CRYT3153630 Could not open tcp connection
CRYT3162001,True,2025-29-04 15:29:06,
CRYT3029024,True,2025-28-04 15:28:44,
CRYT3160949,True,2025-28-04 15:28:44,
CRYT3151221,True,2025-28-04 15:28:44,
CRYT3071947,True,2025-28-04 15:28:45,
CRYT3069139,False,2025-29-04 15:29:43,Id_1862 CRYT3069139 Could not open tcp connection
CRYT3065522,True,2025-28-04 15:28:45,
CRYT3029672,True,2025-28-04 15:28:45,
CRYT3025863,False,2025-29-04 15:29:43,Id_1865 CRYT3025863 Could not open tcp connection
CRYT3039183,True,2025-28-04 15:28:45,
CRYT3153157,True,2025-28-04 15:28:45,
CRYT3041280,True,2025-28-04 15:28:46,
CRYT3158906,True,2025-28-04 15:28:46,
CRYT3157479,True,2025-28-04 15:28:45,
CRYT3158141,True,2025-28-04 15:28:46,
CRYT3159917,True,2025-28-04 15:28:46,
CRYT3164309,True,2025-28-04 15:28:54,
CRYT3159845,False,2025-29-04 15:29:44,Id_1874 CRYT3159845 Could not open tcp connection
CRYT3371637,True,2025-28-04 15:28:46,
CRYT3032728,True,2025-28-04 15:28:46,
CRYT3039745,True,2025-28-04 15:28:47,
CRYT3017857,True,2025-28-04 15:28:54,
CRYT3028438,True,2025-28-04 15:28:47,
CRYT3034715,True,2025-28-04 15:28:46,
CRYT3070760,True,2025-28-04 15:28:47,
CRYT3032230,True,2025-28-04 15:28:47,
CRYT3026916,True,2025-28-04 15:28:47,
CRYT3034920,True,2025-28-04 15:28:47,
CRYT3015406,True,2025-28-04 15:28:48,
CRYT3015235,False,2025-29-04 15:29:46,Id_1886 CRYT3015235 Could not open tcp connection
CRYT3015156,True,2025-28-04 15:28:48,
CRYT3154133,False,2025-29-04 15:29:46,Id_1888 CRYT3154133 Could not open tcp connection
CRYT3164790,True,2025-28-04 15:28:48,
CRYT3158990,True,2025-28-04 15:28:48,
CRYT3074712,True,2025-28-04 15:28:48,
CRYT3157815,True,2025-28-04 15:28:49,
CRYT3015564,True,2025-28-04 15:28:49,
CRYT3070351,False,2025-29-04 15:29:47,Id_1894 CRYT3070351 Could not open tcp connection
CRYT3067444,True,2025-28-04 15:28:49,
CRYT3033422,True,2025-28-04 15:28:57,
CRYT3030705,True,2025-28-04 15:28:56,
CRYT3157194,True,2025-28-04 15:28:57,
CRYT3158963,True,2025-28-04 15:28:50,
CRYT3159224,True,2025-28-04 15:28:49,
CRYT3151284,True,2025-28-04 15:28:50,
CRYT3162433,False,2025-29-04 15:29:49,Id_1902 CRYT3162433 Could not open tcp connection
CRYT3150123,True,2025-28-04 15:28:51,
CRYT3153620,True,2025-28-04 15:28:51,
CRYT3156506,True,2025-28-04 15:28:52,
CRYT3157183,False,2025-29-04 15:29:50,Id_1906 CRYT3157183 Could not open tcp connection
CRYT3150918,True,2025-28-04 15:28:52,
CRYT3158646,True,2025-28-04 15:28:51,
CRYT3027119,True,2025-28-04 15:28:52,
CRYT3015446,True,2025-28-04 15:28:53,
CRYT3067934,True,2025-28-04 15:28:53,
CRYT3069993,True,2025-28-04 15:28:53,
CRYT3071003,True,2025-28-04 15:28:53,
CRYT3304950,True,2025-29-04 15:29:00,
CRYT3158936,True,2025-29-04 15:29:01,
CRYT3150801,True,2025-28-04 15:28:54,
CRYT3154352,True,2025-28-04 15:28:54,
CRYT3163884,True,2025-28-04 15:28:54,
CRYT3074385,True,2025-28-04 15:28:55,
CRYT3015939,True,2025-29-04 15:29:02,
CRYT3030315,True,2025-28-04 15:28:54,
CRYT3043463,True,2025-28-04 15:28:55,
CRYT3072357,True,2025-28-04 15:28:55,
CRYT3029505,True,2025-28-04 15:28:56,
CRYT3019319,True,2025-28-04 15:28:55,
CRYT3036791,True,2025-28-04 15:28:56,
CRYT3034458,True,2025-28-04 15:28:55,
CRYT3157437,True,2025-28-04 15:28:56,
CRYT3163035,True,2025-28-04 15:28:56,
CRYT3151847,True,2025-29-04 15:29:02,
CRYT3018230,True,2025-28-04 15:28:56,
CRYT3164069,True,2025-28-04 15:28:56,
CRYT3161508,True,2025-28-04 15:28:57,
CRYT3019805,False,2025-29-04 15:29:55,Id_1934 CRYT3019805 Could not open tcp connection
CRYT3038216,True,2025-28-04 15:28:57,
CRYT3071835,True,2025-28-04 15:28:57,
CRYT3032159,True,2025-28-04 15:28:57,
CRYT3040285,True,2025-28-04 15:28:58,
CRYT3035892,True,2025-29-04 15:29:04,
CRYT3032885,True,2025-28-04 15:28:58,
CRYT3037461,True,2025-28-04 15:28:58,
CRYT3035092,True,2025-28-04 15:28:58,
CRYT3155395,True,2025-28-04 15:28:58,
CRYT3156930,True,2025-28-04 15:28:59,
CRYT3154535,True,2025-28-04 15:28:59,
CRYT3161924,True,2025-28-04 15:28:58,
CRYT3017312,True,2025-28-04 15:28:58,
CRYT3029893,True,2025-28-04 15:28:59,
CRYT3026643,True,2025-28-04 15:28:58,
CRYT3066133,False,2025-29-04 15:29:57,Id_1950 CRYT3066133 Could not open tcp connection
CRYT3070923,True,2025-28-04 15:28:58,
CRYT3032766,True,2025-28-04 15:28:59,
CRYT3037254,True,2025-28-04 15:28:59,
CRYT3159768,False,2025-29-04 15:29:58,Id_1954 CRYT3159768 Could not open tcp connection
CRYT3154550,True,2025-29-04 15:29:00,
CRYT3156570,False,2025-29-04 15:29:58,Id_1956 CRYT3156570 Could not open tcp connection
CRYT3161582,True,2025-29-04 15:29:15,
CRYT3159101,True,2025-29-04 15:29:01,
CRYT3028060,True,2025-29-04 15:29:07,
CRYT3044965,True,2025-29-04 15:29:01,
CRYT3152235,True,2025-29-04 15:29:01,
CRYT3151986,True,2025-29-04 15:29:03,
CRYT3155552,True,2025-29-04 15:29:01,
CRYT3018635,True,2025-29-04 15:29:02,
CRYT3069311,False,2025-30-04 15:30:00,Id_1965 CRYT3069311 Could not open tcp connection
CRYT3033958,False,2025-30-04 15:30:00,Id_1966 CRYT3033958 Could not open tcp connection
CRYT3067526,True,2025-29-04 15:29:02,
CRYT3033460,True,2025-29-04 15:29:02,
CRYT3150972,True,2025-29-04 15:29:09,
CRYT3035256,True,2025-29-04 15:29:02,
CRYT3070668,False,2025-30-04 15:30:01,Id_1971 CRYT3070668 Could not open tcp connection
CRYT3071926,True,2025-29-04 15:29:03,
CRYT3069349,False,2025-30-04 15:30:01,Id_1973 CRYT3069349 Could not open tcp connection
CRYT3070089,True,2025-29-04 15:29:03,
CRYT3072756,True,2025-29-04 15:29:04,
CRYT3040229,True,2025-29-04 15:29:03,
CRYT3044128,True,2025-29-04 15:29:03,
CRYT3042495,True,2025-29-04 15:29:04,
CRYT3153677,True,2025-29-04 15:29:05,
CRYT3163162,False,2025-30-04 15:30:03,Id_1980 CRYT3163162 Could not open tcp connection
CRYT3160201,True,2025-29-04 15:29:04,
CRYT3163029,True,2025-29-04 15:29:04,
CRYT3164730,True,2025-29-04 15:29:06,
CRYT3033019,True,2025-29-04 15:29:05,
CRYT3042371,True,2025-29-04 15:29:05,
CRYT3031771,True,2025-29-04 15:29:06,
CRYT3026384,True,2025-29-04 15:29:06,
CRYT3068350,True,2025-29-04 15:29:06,
CRYT3040636,True,2025-29-04 15:29:06,
CRYT3070976,False,2025-30-04 15:30:05,Id_1990 CRYT3070976 Could not open tcp connection
CRYT3073839,True,2025-29-04 15:29:07,
CRYT3156156,True,2025-29-04 15:29:07,
CRYT3152479,True,2025-29-04 15:29:08,
CRYT3163962,True,2025-29-04 15:29:07,
CRYT3041498,True,2025-29-04 15:29:08,
CRYT3067573,True,2025-29-04 15:29:07,
CRYT3074038,True,2025-29-04 15:29:08,
CRYT3015207,False,2025-30-04 15:30:06,Id_1998 CRYT3015207 Could not open tcp connection
CRYT3150026,True,2025-29-04 15:29:08,
CRYT3156710,True,2025-29-04 15:29:15,
CRYT3158266,True,2025-29-04 15:29:08,
CRYT3044262,True,2025-29-04 15:29:08,
CRYT3017076,True,2025-29-04 15:29:09,
CRYT3152752,True,2025-29-04 15:29:16,
CRYT3161539,True,2025-29-04 15:29:09,
CRYT3153754,True,2025-29-04 15:29:09,
CRYT3152383,True,2025-29-04 15:29:09,
CRYT3161599,True,2025-29-04 15:29:09,
CRYT3032888,True,2025-29-04 15:29:10,
CRYT3071498,True,2025-29-04 15:29:10,
CRYT3032012,True,2025-29-04 15:29:09,
CRYT3029544,True,2025-29-04 15:29:10,
CRYT3159954,True,2025-29-04 15:29:10,
CRYT3154332,False,2025-30-04 15:30:08,Id_2014 CRYT3154332 Could not open tcp connection
CRYT3164766,True,2025-29-04 15:29:10,
CRYT3157465,True,2025-29-04 15:29:10,
CRYT3164750,False,2025-30-04 15:30:09,Id_2017 CRYT3164750 Could not open tcp connection
CRYT3155312,True,2025-29-04 15:29:11,
CRYT3160832,True,2025-29-04 15:29:19,
CRYT3030589,True,2025-29-04 15:29:12,
CRYT3017426,True,2025-29-04 15:29:11,
CRYT3016593,True,2025-29-04 15:29:12,
CRYT3067639,True,2025-29-04 15:29:11,
CRYT3040257,True,2025-29-04 15:29:11,
CRYT3066412,True,2025-29-04 15:29:12,
CRYT3311638,True,2025-29-04 15:29:12,
CRYT3039584,False,2025-30-04 15:30:10,Id_2027 CRYT3039584 Could not open tcp connection
CRYT3151955,True,2025-29-04 15:29:12,
CRYT3150254,True,2025-29-04 15:29:12,
CRYT3151143,True,2025-29-04 15:29:15,
CRYT3034726,True,2025-29-04 15:29:12,
CRYT3015067,True,2025-29-04 15:29:13,
CRYT3033770,True,2025-29-04 15:29:13,
CRYT3042926,True,2025-29-04 15:29:13,
CRYT3030239,True,2025-29-04 15:29:13,
CRYT3035502,True,2025-29-04 15:29:13,
CRYT3071087,True,2025-29-04 15:29:13,
CRYT3065289,True,2025-29-04 15:29:14,
CRYT3069127,False,2025-30-04 15:30:12,Id_2039 CRYT3069127 Could not open tcp connection
CRYT3067433,True,2025-29-04 15:29:14,
CRYT3065817,False,2025-30-04 15:30:12,Id_2041 CRYT3065817 Could not open tcp connection
CRYT3044936,True,2025-29-04 15:29:23,
CRYT3041425,True,2025-29-04 15:29:14,
CRYT3018562,True,2025-29-04 15:29:14,
CRYT3161822,True,2025-29-04 15:29:15,
CRYT3159302,True,2025-29-04 15:29:15,
CRYT3160053,True,2025-29-04 15:29:15,
CRYT3156411,True,2025-29-04 15:29:15,
CRYT3163166,False,2025-30-04 15:30:13,Id_2049 CRYT3163166 Could not open tcp connection
CRYT3151776,True,2025-29-04 15:29:16,
CRYT3029915,True,2025-29-04 15:29:15,
CRYT3025758,True,2025-29-04 15:29:25,
CRYT3032742,True,2025-29-04 15:29:15,
CRYT3074166,False,2025-30-04 15:30:14,Id_2054 CRYT3074166 Could not open tcp connection
CRYT3034022,False,2025-30-04 15:30:14,Id_2055 CRYT3034022 Could not open tcp connection
CRYT3037667,True,2025-29-04 15:29:16,
CRYT3031576,True,2025-29-04 15:29:17,
CRYT3150424,True,2025-29-04 15:29:16,
CRYT3160476,True,2025-29-04 15:29:17,
CRYT3074302,True,2025-29-04 15:29:16,
CRYT3155186,False,2025-30-04 15:30:14,Id_2061 CRYT3155186 Could not open tcp connection
CRYT3150213,True,2025-29-04 15:29:16,
CRYT3034390,True,2025-29-04 15:29:16,
CRYT3035874,True,2025-29-04 15:29:17,
CRYT3160916,True,2025-29-04 15:29:16,
CRYT3163208,True,2025-29-04 15:29:17,
CRYT3302606,False,2025-30-04 15:30:15,Id_2067 CRYT3302606 Could not open tcp connection
CRYT3160393,True,2025-29-04 15:29:25,
CRYT3036187,True,2025-29-04 15:29:18,
CRYT3036006,True,2025-29-04 15:29:17,
CRYT3031083,True,2025-29-04 15:29:17,
CRYT3015017,True,2025-29-04 15:29:18,
CRYT3016275,True,2025-29-04 15:29:18,
CRYT3025752,True,2025-29-04 15:29:18,
CRYT3019972,True,2025-29-04 15:29:19,
CRYT3033149,True,2025-29-04 15:29:17,
CRYT3040455,True,2025-29-04 15:29:19,
CRYT3071405,True,2025-29-04 15:29:18,
CRYT3073543,True,2025-29-04 15:29:19,
CRYT3042759,True,2025-29-04 15:29:18,
CRYT3038168,True,2025-29-04 15:29:19,
CRYT3016610,False,2025-30-04 15:30:16,Id_2082 CRYT3016610 Could not open tcp connection
CRYT3039356,True,2025-29-04 15:29:18,
CRYT3041480,True,2025-29-04 15:29:19,
CRYT3151082,True,2025-29-04 15:29:18,
CRYT3041047,True,2025-29-04 15:29:19,
CRYT3155318,True,2025-29-04 15:29:19,
CRYT3042023,True,2025-29-04 15:29:22,
CRYT3017172,True,2025-29-04 15:29:20,
CRYT3071667,True,2025-29-04 15:29:20,
CRYT3068653,True,2025-29-04 15:29:19,
CRYT3019508,True,2025-29-04 15:29:20,
CRYT3028384,True,2025-29-04 15:29:20,
CRYT3152157,True,2025-29-04 15:29:21,
CRYT3159335,True,2025-29-04 15:29:20,
CRYT3151155,True,2025-29-04 15:29:20,
CRYT3151675,True,2025-29-04 15:29:21,
CRYT3161989,True,2025-29-04 15:29:20,
CRYT3152631,True,2025-29-04 15:29:22,
CRYT3152170,True,2025-29-04 15:29:20,
CRYT3163141,False,2025-30-04 15:30:18,Id_2101 CRYT3163141 Could not open tcp connection
CRYT3027485,True,2025-29-04 15:29:27,
CRYT3160907,False,2025-30-04 15:30:18,Id_2103 CRYT3160907 Could not open tcp connection
CRYT3161132,True,2025-29-04 15:29:21,
CRYT3154006,False,2025-30-04 15:30:18,Id_2105 CRYT3154006 Could not open tcp connection
CRYT3164787,True,2025-29-04 15:29:21,
CRYT3043583,True,2025-29-04 15:29:21,
CRYT3042556,True,2025-29-04 15:29:28,
CRYT3016991,True,2025-29-04 15:29:21,
CRYT3038658,True,2025-29-04 15:29:22,
CRYT3065182,True,2025-29-04 15:29:21,
CRYT3070585,True,2025-29-04 15:29:22,
CRYT3071196,True,2025-29-04 15:29:22,
